11,33.5206608,-86.80248999999999,33.4053867,-86.8113781,33.4359416,-86.1058048
12,30.6953657,-88.0398912,30.6035255,-87.9036047,30.5229719,-87.9033261
19,32.3182314,-86.902298
20,64.2008413,-149.4936733
41,33.4483771,-112.0740373,33.4151843,-111.8314724,33.5386523,-112.1859866
42,32.2217429,-110.926479,31.3403775,-110.9342532
49,34.0489281,-111.0937311
50,35.20105,-91.8318334
61,34.0522342,-118.2436849,33.7700504,-118.1937395
62,38.5815719,-121.4943996,38.7521235,-121.2880059
63,32.715738,-117.1610838,33.1580933,-117.3505939,33.1433723,-117.1661449
64,37.3382082,-121.8863286,37.7749295,-122.4194155,37.8043637,-122.2711137
65,36.7468422,-119.7725868,36.9613356,-120.0607176
69,36.778261,-119.4179324
81,39.7392358,-104.990251,39.7294319,-104.8319195
89,39.5500507,-105.7820674
91,41.76371109999999,-72.6850932,41.7620842,-72.7420151,41.7634219,-72.6128339
92,40.7127837,-74.0059413,40.0179268,-76.8013394,43.0467301,-77.0952516,39.6837226,-75.74965720000002
99,41.6032207,-73.087749
101,39.9525839,-75.1652215,38.7937381,-75.4315594,40.3356483,-75.9268747,39.9259463,-75.1196199,39.2903848,-76.6121893,39.1134458,-75.5418687
109,38.9108325,-75.52766989999999
111,38.7134519,-78.1594439,39.641762,-77.719993,39.244853,-81.6637765,38.9071923,-77.0368707,39.3481652,-76.6831397,38.8799697,-77.1067698,38.8048355,-77.0469214
121,31.8126838,-82.97903579999999,30.3321838,-81.65565099999999,30.7478954,-81.57061089999999,29.6485801,-81.6375819
122,25.7616798,-80.1917902,26.1224386,-80.13731740000001,27.2730492,-80.3582261
123,28.5383355,-81.3792365,28.9005446,-81.26367379999999,29.2108147,-81.0228331
124,27.950575,-82.4571776,27.7518284,-82.6267345,27.9658533,-82.8001026
129,27.6648274,-81.5157535
131,33.7489954,-84.3879824,33.9519347,-83.357567,33.9519347,-83.357567,33.9304352,-84.3733147
132,32.0835407,-81.09983419999999,31.846877,-81.5959453,32.4487876,-81.7831674
139,32.1656221,-82.9000751
151,21.4587,-158.010197
159,19.5429151,-155.6658568,19.8967662,-155.5827818
160,45.9019541,-115.7237432,44.0682019,-114.7420408
171,41.8781136,-87.6297982,41.7508391,-88.1535352
